Gene_ID	MetStarve6h_Control_rep1	MetStarve6h_Control_rep2	MetStarve6h_Control_rep3	MetStarve6h_Starvation_rep1	MetStarve6h_Starvation_rep2	MetStarve6h_Starvation_rep3
ENSG00000231871.5	5	10	5	4	8	8
ENSG00000231873.2	0	0	0	0	0	0
ENSG00000231874.3	0	0	0	0	0	0
ENSG00000231875.1	4	0	4	0	1	1
ENSG00000231876.8	0	0	0	0	0	0
ENSG00000231877.1	0	0	0	0	0	0
ENSG00000231878.1	0	0	1	0	1	0
ENSG00000231879.1	0	0	0	0	0	0
ENSG00000231880.2	5	5	6	6	6	9
ENSG00000231881.2	2	3	8	0	2	3
ENSG00000231882.1	0	0	0	0	0	0
ENSG00000231883.1	0	0	0	0	0	0
ENSG00000231884.1	0	2	0	0	0	2
ENSG00000231887.9	42	37	55	37	42	24
ENSG00000231888.1	1	0	0	0	1	0
ENSG00000231889.9	75	44	42	41	49	66
ENSG00000231890.10	47	30	36	20	26	25
ENSG00000231892.1	0	0	0	0	0	0
ENSG00000231894.2	0	0	0	0	0	0
ENSG00000231895.1	0	0	0	0	0	0
ENSG00000231896.1	0	0	0	0	0	0
ENSG00000231897.1	0	0	0	0	0	0
ENSG00000231898.9	0	0	0	0	0	0
ENSG00000231900.3	0	0	0	0	0	0
ENSG00000231901.1	0	0	0	0	0	0
ENSG00000231902.2	0	0	0	0	0	0
ENSG00000231903.1	0	0	0	1	0	0
ENSG00000231904.3	0	0	0	0	0	0
ENSG00000231905.2	1	0	0	0	0	0
ENSG00000231906.1	0	0	0	0	0	0
ENSG00000231907.2	1	0	0	0	0	0
ENSG00000231908.2	28	52	38	45	41	15
ENSG00000231909.7	0	0	0	0	0	0
ENSG00000231910.1	0	0	0	0	0	0
ENSG00000231911.1	0	0	0	0	0	0
ENSG00000231912.2	0	0	0	0	0	0
ENSG00000231913.1	0	0	0	0	0	0
ENSG00000231914.1	0	0	0	0	0	0
ENSG00000231915.2	0	0	0	0	0	0
ENSG00000231916.1	1	0	2	1	0	0
ENSG00000231918.1	0	0	0	0	0	0
ENSG00000231919.1	0	0	0	0	0	0
ENSG00000231920.1	24	16	19	29	21	34
ENSG00000231922.1	2	0	0	0	0	0
ENSG00000231923.1	0	0	0	0	0	0
ENSG00000231924.10	0	0	0	0	0	0
ENSG00000231925.14	1261	1108	1144	1287	1357	1251
ENSG00000231926.1	0	0	0	0	0	0
ENSG00000231927.1	0	0	0	0	0	0
ENSG00000231928.1	0	0	0	0	0	0
ENSG00000231929.2	0	0	0	0	0	0
ENSG00000231930.1	0	0	0	0	0	0
ENSG00000231931.1	0	0	0	0	0	0
ENSG00000231933.7	0	0	0	0	0	0
ENSG00000231934.2	0	0	0	0	0	0
ENSG00000231937.1	0	0	0	0	0	0
ENSG00000231939.5	0	0	0	0	0	0
ENSG00000231940.1	4	4	5	8	2	5
ENSG00000231941.1	0	0	0	0	0	0
ENSG00000231942.3	0	0	0	0	0	1
ENSG00000231943.11	0	0	0	0	0	0
ENSG00000231944.1	0	0	0	0	0	0
ENSG00000231945.8	0	0	0	0	0	0
ENSG00000231947.1	0	0	0	0	0	0
ENSG00000231948.2	2	0	2	1	0	1
ENSG00000231949.1	0	0	0	0	0	0
ENSG00000231951.1	0	0	0	0	0	0
ENSG00000231952.3	0	1	0	0	0	1
ENSG00000231953.2	0	0	0	0	0	0
ENSG00000231954.1	0	0	0	0	0	0
ENSG00000231955.1	4	3	1	0	1	3
ENSG00000231956.1	0	0	0	0	0	0
ENSG00000231957.2	4	0	1	2	2	5
ENSG00000231960.1	0	0	0	0	0	0
ENSG00000231961.1	0	0	0	0	0	0
ENSG00000231963.1	0	0	0	0	0	0
ENSG00000231964.1	0	0	0	0	0	0
ENSG00000231965.4	0	0	0	0	0	0
ENSG00000231966.1	0	0	0	0	0	0
ENSG00000231967.1	0	0	0	0	0	0
ENSG00000231968.2	0	0	0	0	0	0
ENSG00000231969.4	2	4	3	3	2	5
ENSG00000231970.1	1	1	0	0	3	0
ENSG00000231971.6	0	0	0	0	0	0
ENSG00000231973.2	0	0	0	0	0	0
ENSG00000231974.6	0	0	0	0	0	0
ENSG00000231975.2	0	0	0	0	0	0
ENSG00000231976.9	0	0	0	0	0	0
ENSG00000231977.2	0	1	0	0	0	3
ENSG00000231978.2	0	0	0	0	0	0
ENSG00000231979.1	0	0	0	0	0	0
ENSG00000231980.1	0	0	0	0	0	0
ENSG00000231981.3	3	0	0	0	0	1
ENSG00000231982.1	0	0	0	0	0	0
ENSG00000231983.1	0	0	0	0	0	0
ENSG00000231984.1	0	0	0	0	0	0
ENSG00000231985.1	0	0	0	0	0	0
ENSG00000231986.1	0	0	0	0	0	0
ENSG00000231987.1	0	0	2	3	2	0
ENSG00000231988.1	0	0	0	0	0	0
ENSG00000231989.5	10	19	12	19	12	18
ENSG00000231990.2	0	0	0	0	0	0
ENSG00000231991.4	117	116	115	134	135	129
ENSG00000231992.1	0	0	0	0	0	0
ENSG00000231993.2	1	2	1	2	1	1
ENSG00000231995.2	0	0	1	0	0	0
ENSG00000231996.1	0	0	0	0	0	0
ENSG00000231998.1	0	0	0	0	0	0
ENSG00000231999.8	10	6	8	10	9	9
ENSG00000232000.5	0	0	0	0	0	0
ENSG00000232001.2	0	0	0	0	0	0
ENSG00000232002.2	0	0	0	0	0	0
ENSG00000232003.2	0	0	0	0	0	0
ENSG00000232004.1	4	2	4	1	2	1
ENSG00000232005.7	0	0	0	0	0	0
ENSG00000232006.9	10	16	5	10	9	9
ENSG00000232007.1	0	0	0	0	0	0
ENSG00000232009.1	0	0	0	0	0	0
ENSG00000232010.1	0	0	0	0	0	0
ENSG00000232011.1	0	0	0	0	0	0
ENSG00000232015.2	0	0	0	0	0	0
ENSG00000232017.1	0	0	0	0	0	0
ENSG00000232019.1	0	0	0	0	0	0
ENSG00000232021.9	2	1	1	1	0	2
ENSG00000232022.10	0	0	0	0	0	1
ENSG00000232023.3	5	8	12	15	13	6
ENSG00000232024.2	14	12	9	12	15	9
ENSG00000232026.1	0	0	0	0	0	0
ENSG00000232027.2	2	0	1	0	0	0
ENSG00000232028.1	0	0	0	0	0	0
ENSG00000232029.1	0	0	0	0	0	0
ENSG00000232030.4	0	0	0	0	0	0
ENSG00000232031.1	0	0	0	0	1	0
ENSG00000232032.1	0	0	0	0	0	0
ENSG00000232034.1	0	0	0	0	0	4
ENSG00000232035.1	0	0	0	0	0	0
ENSG00000232036.2	11	0	5	1	7	3
ENSG00000232037.3	0	0	1	0	0	0
ENSG00000232039.2	0	0	0	0	0	0
ENSG00000232040.4	62	66	86	189	164	104
ENSG00000232041.1	0	0	0	0	0	1
ENSG00000232042.1	0	0	0	0	0	0
ENSG00000232043.1	3	5	3	0	0	1
ENSG00000232044.8	0	0	0	0	0	0
ENSG00000232045.7	0	0	0	0	0	0
ENSG00000232046.7	0	0	0	0	0	0
ENSG00000232048.2	0	0	0	0	0	0
ENSG00000232049.2	0	0	0	0	0	0
ENSG00000232050.1	0	0	0	0	0	0
ENSG00000232053.7	0	0	0	0	0	0
ENSG00000232054.1	0	0	0	1	0	0
ENSG00000232056.1	0	0	0	0	0	0
ENSG00000232057.1	0	0	0	0	0	0
ENSG00000232058.1	0	0	0	0	0	0
ENSG00000232059.3	0	0	1	0	0	0
ENSG00000232060.3	4	1	2	2	2	7
ENSG00000232062.9	0	0	0	0	0	0
ENSG00000232063.2	1	1	0	0	1	0
ENSG00000232064.1	0	0	0	0	0	0
ENSG00000232065.2	10	11	10	11	10	6
ENSG00000232068.1	0	0	0	0	0	0
ENSG00000232069.1	0	0	0	0	0	0
ENSG00000232070.9	20	7	16	22	21	24
ENSG00000232072.1	0	0	0	0	0	0
ENSG00000232073.1	0	0	0	0	0	0
ENSG00000232075.1	0	0	0	0	0	0
ENSG00000232077.2	2	2	3	1	0	2
ENSG00000232079.7	0	0	0	0	0	0
ENSG00000232080.5	0	0	0	0	0	0
ENSG00000232081.1	2	0	2	0	0	2
ENSG00000232082.1	0	0	0	0	0	0
ENSG00000232083.3	0	0	0	0	0	0
ENSG00000232084.5	0	0	0	0	0	0
ENSG00000232085.1	0	0	0	0	0	0
ENSG00000232086.1	0	0	0	0	0	0
ENSG00000232087.1	0	0	0	0	0	0
ENSG00000232089.1	0	0	0	0	0	0
ENSG00000232090.2	0	0	0	0	0	0
ENSG00000232091.1	0	0	0	0	0	0
ENSG00000232093.1	19	15	15	18	30	10
ENSG00000232095.1	0	0	0	0	0	0
ENSG00000232096.1	0	0	0	0	0	0
ENSG00000232097.1	0	0	0	0	0	0
ENSG00000232098.3	195	114	135	113	111	220
ENSG00000232099.7	0	0	0	0	0	0
ENSG00000232100.1	0	0	0	0	0	0
ENSG00000232101.1	0	0	0	0	0	0
ENSG00000232102.1	0	0	0	0	0	0
ENSG00000232104.5	35	17	33	17	35	27
ENSG00000232105.1	0	0	0	0	0	0
ENSG00000232106.9	0	0	0	0	0	0
ENSG00000232109.1	0	0	0	0	0	0
ENSG00000232110.9	0	0	0	0	0	0
ENSG00000232111.2	0	0	0	0	0	0
ENSG00000232112.3	1976	3272	3104	3069	3303	2017
ENSG00000232113.3	0	0	0	0	0	0
ENSG00000232114.1	0	0	0	0	0	0
ENSG00000232115.1	0	0	0	0	0	0
ENSG00000232117.2	0	0	0	0	0	0
ENSG00000232118.2	1	5	5	1	2	3
ENSG00000232119.8	1617	2103	2022	1710	1851	1521
ENSG00000232120.1	0	0	0	0	0	0
ENSG00000232121.1	0	0	0	0	0	0
ENSG00000232122.1	0	0	0	0	0	0
ENSG00000232124.3	11	21	19	77	89	62
ENSG00000232125.5	0	1	0	0	0	0
ENSG00000232126.8	0	0	0	0	0	0
ENSG00000232127.2	0	0	0	0	0	0
ENSG00000232128.1	0	0	0	0	0	0
ENSG00000232130.1	0	0	0	0	0	0
ENSG00000232131.1	0	0	0	0	0	0
ENSG00000232132.1	0	0	0	0	0	0
ENSG00000232133.1	10	0	0	7	4	9
ENSG00000232134.1	1	0	2	1	0	3
ENSG00000232135.1	0	0	0	0	0	0
ENSG00000232136.2	0	0	0	0	0	0
ENSG00000232138.1	0	0	0	0	0	0
ENSG00000232139.6	5	4	6	7	6	2
ENSG00000232140.2	9	2	3	9	10	14
ENSG00000232141.1	0	0	0	0	0	0
ENSG00000232142.1	0	0	0	0	0	0
ENSG00000232143.9	0	0	0	0	0	0
ENSG00000232144.1	0	0	0	0	0	0
ENSG00000232145.1	0	0	0	0	0	0
ENSG00000232146.2	0	0	0	0	0	0
ENSG00000232148.1	0	0	0	0	0	0
ENSG00000232149.1	3	3	1	1	1	6
ENSG00000232150.3	0	1	4	5	2	4
ENSG00000232153.3	0	0	0	0	0	0
ENSG00000232154.2	0	0	0	0	0	0
ENSG00000232155.1	0	0	0	0	0	0
ENSG00000232156.1	0	0	0	0	0	0
ENSG00000232158.1	0	0	0	0	0	0
ENSG00000232159.3	0	0	0	0	0	0
ENSG00000232160.7	65	39	31	41	24	37
ENSG00000232161.1	0	0	0	0	0	0
ENSG00000232162.1	0	0	0	0	0	0
ENSG00000232163.2	0	0	0	0	0	0
ENSG00000232164.1	12	2	10	5	4	11
ENSG00000232165.1	0	0	0	0	0	1
ENSG00000232166.1	0	0	0	0	0	0
ENSG00000232167.1	0	0	0	0	0	0
ENSG00000232168.2	0	0	0	0	0	0
ENSG00000232169.9	0	0	0	0	0	0
ENSG00000232170.6	0	0	0	0	0	0
ENSG00000232172.1	0	0	0	0	0	0
ENSG00000232173.2	0	0	0	0	0	0
ENSG00000232174.3	0	0	0	0	0	0
ENSG00000232175.1	0	0	0	0	0	0
ENSG00000232176.1	3	16	5	3	3	3
ENSG00000232177.1	0	0	0	0	0	0
ENSG00000232178.1	0	0	0	0	0	0
ENSG00000232179.1	0	0	0	0	0	0
ENSG00000232180.8	0	0	0	0	0	0
ENSG00000232183.1	0	0	0	0	0	0
ENSG00000232184.1	0	0	0	0	0	0
ENSG00000232185.1	0	0	0	0	0	0
ENSG00000232186.1	0	0	0	0	0	0
ENSG00000232187.1	25	7	7	6	4	9
ENSG00000232188.1	0	0	0	0	0	0
ENSG00000232189.2	0	0	0	0	0	0
ENSG00000232190.3	1	0	0	0	0	0
ENSG00000232192.1	0	0	0	0	0	0
ENSG00000232193.1	0	0	0	0	0	0
ENSG00000232194.1	0	0	2	1	0	1
ENSG00000232195.1	0	0	0	0	0	0
ENSG00000232197.3	0	0	0	2	0	1
ENSG00000232198.2	0	0	0	0	0	0
ENSG00000232199.1	0	0	1	0	0	0
ENSG00000232200.2	0	0	0	0	0	0
ENSG00000232202.1	1	0	0	0	0	0
ENSG00000232203.3	0	0	0	0	0	2
ENSG00000232204.1	0	0	0	0	0	0
ENSG00000232205.1	0	0	0	0	0	0
ENSG00000232208.2	0	0	0	0	0	0
ENSG00000232211.1	0	0	0	0	0	0
ENSG00000232212.1	1	2	2	2	4	4
ENSG00000232215.2	0	0	0	0	0	0
ENSG00000232216.1	0	0	0	0	0	0
ENSG00000232217.1	0	0	0	0	0	0
ENSG00000232218.1	0	0	0	0	0	0
ENSG00000232220.2	0	0	0	0	1	1
ENSG00000232223.1	0	0	0	0	0	0
ENSG00000232225.6	0	0	0	0	1	1
ENSG00000232226.2	0	0	0	0	0	0
ENSG00000232227.5	0	0	0	0	0	0
ENSG00000232228.1	0	0	1	1	0	0
ENSG00000232229.8	93	61	80	27	30	55
ENSG00000232230.1	0	0	0	0	0	0
ENSG00000232232.1	0	0	0	0	0	0
ENSG00000232233.1	14	5	4	10	6	16
ENSG00000232234.4	0	0	1	0	3	0
ENSG00000232235.1	0	0	0	0	0	0
ENSG00000232237.5	1	3	3	5	8	4
ENSG00000232238.1	0	0	0	0	0	0
ENSG00000232239.2	0	0	0	0	0	0
ENSG00000232240.2	0	0	0	0	0	0
ENSG00000232241.1	0	0	0	0	0	0
ENSG00000232242.2	0	0	0	0	0	0
ENSG00000232244.1	0	0	0	0	0	0
ENSG00000232245.1	0	0	0	0	0	0
ENSG00000232249.1	0	0	0	0	0	0
ENSG00000232251.5	0	0	0	0	0	0
ENSG00000232252.1	0	0	0	0	0	0
ENSG00000232253.1	0	0	0	0	0	0
ENSG00000232254.1	0	0	0	0	0	0
ENSG00000232256.1	0	0	0	0	0	0
ENSG00000232258.7	0	0	0	0	0	0
ENSG00000232259.1	0	0	0	0	0	0
ENSG00000232260.2	0	0	0	0	0	0
ENSG00000232261.1	0	0	0	0	0	0
ENSG00000232263.1	0	0	0	0	0	0
ENSG00000232264.5	0	0	0	0	0	0
ENSG00000232265.8	0	0	0	1	0	1
ENSG00000232266.1	0	0	0	0	0	0
ENSG00000232267.1	0	0	0	0	0	0
ENSG00000232268.7	0	0	0	0	0	0
ENSG00000232271.1	0	0	0	0	0	0
ENSG00000232272.1	0	0	0	0	0	0
ENSG00000232273.1	0	0	0	0	0	0
ENSG00000232276.1	0	0	0	0	0	0
ENSG00000232277.1	0	0	0	0	0	0
ENSG00000232280.9	0	0	0	0	0	0
ENSG00000232281.2	0	0	0	0	0	0
ENSG00000232282.1	3	1	0	2	1	1
ENSG00000232283.1	0	0	0	0	0	0
ENSG00000232284.9	7	1	3	1	2	3
ENSG00000232285.1	0	0	0	0	0	0
ENSG00000232286.1	0	0	0	0	0	0
ENSG00000232287.2	0	0	0	0	0	0
ENSG00000232289.8	0	0	0	0	0	0
ENSG00000232290.1	0	0	0	0	0	0
ENSG00000232292.1	0	0	0	0	0	0
ENSG00000232293.2	0	0	0	0	0	0
ENSG00000232294.6	0	0	0	0	0	0
ENSG00000232295.7	0	1	1	0	0	1
ENSG00000232296.1	0	0	0	0	0	0
ENSG00000232298.2	0	0	0	0	0	0
ENSG00000232299.1	0	0	0	0	0	0
ENSG00000232300.1	0	0	0	0	0	0
ENSG00000232301.3	0	0	0	0	0	0
ENSG00000232302.3	0	0	0	0	0	0
ENSG00000232303.2	10	3	3	7	8	21
ENSG00000232305.1	0	0	0	0	0	0
ENSG00000232306.2	0	0	0	0	0	0
ENSG00000232307.1	0	0	0	0	0	0
ENSG00000232308.4	0	0	0	0	0	0
ENSG00000232309.2	0	0	0	0	0	0
ENSG00000232310.10	0	0	0	0	0	0
ENSG00000232312.6	0	0	0	0	0	0
ENSG00000232314.1	0	0	0	0	0	0
ENSG00000232316.2	0	0	1	1	1	2
ENSG00000232320.6	0	0	0	0	0	1
ENSG00000232325.4	0	0	0	0	0	0
ENSG00000232326.9	0	0	0	0	0	0
ENSG00000232327.4	0	0	0	0	0	0
ENSG00000232328.3	6	5	7	12	11	10
ENSG00000232331.2	0	0	0	0	0	0
ENSG00000232332.1	0	0	0	0	0	0
ENSG00000232333.1	0	1	0	0	0	0
ENSG00000232334.1	1	1	2	1	1	3
ENSG00000232335.1	0	1	0	0	0	0
ENSG00000232337.1	0	0	0	0	0	0
ENSG00000232339.5	0	0	0	0	0	0
ENSG00000232341.2	0	2	1	0	2	3
ENSG00000232342.7	0	0	0	0	0	0
ENSG00000232343.1	0	0	0	0	0	0
ENSG00000232344.2	2	0	2	0	0	0
ENSG00000232345.1	0	0	0	0	0	0
ENSG00000232346.1	35	35	28	37	43	44
ENSG00000232347.1	0	0	0	0	0	0
ENSG00000232349.2	0	0	0	0	0	0
ENSG00000232350.1	0	0	0	0	0	0
ENSG00000232351.1	0	0	0	0	0	0
ENSG00000232352.3	0	1	3	0	1	1
ENSG00000232353.5	0	0	0	0	0	0
ENSG00000232354.8	0	0	1	1	0	1
ENSG00000232355.2	0	0	0	0	0	0
ENSG00000232356.1	0	0	0	0	0	0
ENSG00000232357.2	0	0	0	0	0	0
ENSG00000232358.1	3	4	7	1	0	2
ENSG00000232359.1	0	0	0	0	0	0
ENSG00000232360.1	0	0	0	0	0	0
ENSG00000232361.3	0	0	0	0	0	0
ENSG00000232362.1	0	0	0	1	1	0
ENSG00000232363.1	0	0	0	0	0	0
ENSG00000232366.1	0	0	0	0	0	0
ENSG00000232367.5	0	0	0	0	0	0
ENSG00000232368.1	0	0	0	0	0	0
ENSG00000232369.1	0	0	0	2	0	0
ENSG00000232370.1	0	0	0	0	0	0
ENSG00000232373.2	3	0	0	1	0	1
ENSG00000232374.5	0	0	0	0	0	0
ENSG00000232375.1	0	0	0	0	0	0
ENSG00000232376.4	0	0	0	0	0	0
ENSG00000232377.1	0	0	0	0	0	0
ENSG00000232378.1	0	0	0	0	0	0
ENSG00000232379.1	0	0	0	0	0	0
ENSG00000232380.1	10	6	5	1	6	5
ENSG00000232381.1	0	0	0	0	0	0
ENSG00000232382.2	0	0	0	0	0	0
ENSG00000232383.1	1	1	0	0	0	0
ENSG00000232385.2	4	4	5	6	6	4
ENSG00000232386.9	61	59	46	104	86	82
ENSG00000232387.2	2	3	1	1	0	5
ENSG00000232388.5	640	852	827	835	779	691
ENSG00000232389.1	0	2	3	1	0	1
ENSG00000232390.3	0	0	0	0	0	0
ENSG00000232391.1	4	0	0	0	0	0
ENSG00000232392.1	0	0	0	0	0	0
ENSG00000232393.1	0	0	0	0	0	0
ENSG00000232394.1	0	0	0	0	0	0
ENSG00000232395.1	0	0	0	0	0	0
ENSG00000232396.2	0	0	0	0	0	0
ENSG00000232397.5	0	0	0	0	0	0
ENSG00000232398.1	0	0	0	0	0	0
ENSG00000232399.4	0	0	0	0	0	0
ENSG00000232400.1	0	0	0	0	0	0
ENSG00000232401.2	0	0	0	0	0	0
ENSG00000232403.1	0	0	0	0	0	0
ENSG00000232406.8	9	0	4	1	3	1
ENSG00000232407.3	0	0	0	0	0	0
ENSG00000232408.1	0	0	0	0	1	0
ENSG00000232409.1	0	0	0	0	0	0
ENSG00000232411.1	0	0	0	0	0	0
ENSG00000232412.1	1	1	0	0	3	3
ENSG00000232413.1	0	0	0	0	0	0
ENSG00000232414.6	0	0	0	0	0	0
ENSG00000232415.2	1	0	0	0	0	1
ENSG00000232416.3	0	0	0	0	0	0
ENSG00000232418.1	0	0	0	0	0	0
ENSG00000232419.1	0	0	0	0	0	0
ENSG00000232420.2	0	1	0	0	0	0
ENSG00000232421.10	0	0	0	0	0	0
ENSG00000232422.1	0	0	0	0	0	0
ENSG00000232423.6	0	0	0	0	0	0
ENSG00000232424.1	0	0	0	0	0	0
ENSG00000232429.3	0	0	0	0	2	0
ENSG00000232430.1	0	0	0	0	0	0
ENSG00000232431.4	0	0	0	0	0	0
ENSG00000232433.2	0	0	0	0	0	0
ENSG00000232434.3	122	135	144	178	206	261
ENSG00000232435.1	0	0	0	0	0	0
ENSG00000232436.1	0	0	0	0	0	0
ENSG00000232437.1	0	0	0	0	0	0
ENSG00000232439.1	0	0	0	0	0	1
ENSG00000232441.2	0	0	0	0	0	0
ENSG00000232442.3	150	98	96	111	160	165
ENSG00000232444.1	0	0	0	0	0	0
ENSG00000232445.2	336	200	223	305	312	463
ENSG00000232446.1	0	0	0	0	0	0
ENSG00000232447.1	0	0	0	0	0	0
ENSG00000232448.2	0	1	0	0	0	1
ENSG00000232450.1	5	8	3	0	1	6
ENSG00000232451.2	0	0	0	0	0	0
ENSG00000232453.7	1	4	1	2	5	6
ENSG00000232454.2	2	1	0	1	6	0
ENSG00000232455.2	0	0	0	0	0	0
ENSG00000232456.1	0	2	0	0	0	0
ENSG00000232457.4	8	2	0	3	0	4
ENSG00000232458.1	0	0	0	4	1	1
ENSG00000232459.1	0	0	0	0	0	0
ENSG00000232460.4	4	2	6	7	5	6
ENSG00000232463.1	0	0	0	0	0	0
ENSG00000232464.1	0	0	0	0	0	0
ENSG00000232465.1	0	0	0	0	0	0
ENSG00000232466.1	2	0	2	2	0	1
ENSG00000232467.2	0	0	1	0	0	0
ENSG00000232469.1	0	0	0	0	0	0
ENSG00000232470.1	0	0	0	0	0	0
ENSG00000232471.3	0	0	0	0	0	0
ENSG00000232472.1	83	110	88	103	113	102
ENSG00000232473.1	0	0	0	0	0	0
ENSG00000232474.1	0	0	0	0	2	0
ENSG00000232475.1	0	0	0	0	0	0
ENSG00000232479.2	4	10	4	5	3	7
ENSG00000232480.3	12	13	7	9	31	13
ENSG00000232482.2	0	0	0	0	0	0
ENSG00000232485.4	14	8	8	16	12	9
ENSG00000232486.1	17	6	10	3	2	12
ENSG00000232487.1	0	0	0	0	0	0
ENSG00000232489.1	1	0	1	0	1	1
ENSG00000232490.6	0	0	0	0	0	0
ENSG00000232491.1	1	0	0	0	0	2
ENSG00000232492.1	0	0	0	0	0	0
ENSG00000232493.2	1	0	0	1	0	0
ENSG00000232494.2	0	0	0	0	0	0
ENSG00000232496.2	0	1	0	0	0	0
ENSG00000232497.1	0	0	0	0	0	0
ENSG00000232499.2	5	2	3	0	2	1
ENSG00000232500.2	0	0	0	0	0	0
ENSG00000232502.1	0	0	0	0	0	0
ENSG00000232503.1	0	0	0	0	0	0
ENSG00000232504.5	1	1	0	0	0	0
ENSG00000232508.1	0	0	0	0	0	0
ENSG00000232510.1	0	0	0	0	0	0
ENSG00000232511.5	0	0	0	0	0	0
ENSG00000232512.6	0	0	0	0	0	0
ENSG00000232514.1	0	0	0	0	0	0
ENSG00000232515.1	0	0	0	0	0	0
ENSG00000232516.1	0	0	0	0	0	0
ENSG00000232517.2	0	0	0	0	0	0
ENSG00000232518.3	0	0	0	0	0	0
ENSG00000232519.2	0	0	0	0	0	0
ENSG00000232520.2	0	0	0	0	2	0
ENSG00000232522.1	0	0	0	0	0	0
ENSG00000232523.1	0	0	0	0	0	0
ENSG00000232524.1	0	0	0	0	0	0
ENSG00000232525.1	0	0	0	0	0	0
ENSG00000232526.1	0	0	3	0	0	1
ENSG00000232527.8	0	0	0	0	0	0
ENSG00000232528.3	1	0	0	1	0	1
ENSG00000232529.1	0	0	0	0	0	1
ENSG00000232530.1	0	0	0	0	0	0
ENSG00000232531.3	3	5	1	4	2	4
ENSG00000232533.3	112	173	147	179	162	143
ENSG00000232535.2	0	0	0	0	0	0
ENSG00000232536.1	9	5	2	8	5	24
ENSG00000232537.2	0	0	0	0	0	0
ENSG00000232539.1	0	0	0	0	0	0
ENSG00000232540.1	0	0	0	0	0	0
ENSG00000232541.10	0	0	0	0	0	0
ENSG00000232542.1	0	0	0	0	0	0
ENSG00000232543.2	0	0	0	0	0	0
ENSG00000232545.1	7	1	3	1	0	4
ENSG00000232546.1	0	0	0	0	0	0
ENSG00000232548.1	0	0	0	0	0	0
ENSG00000232549.1	0	0	0	0	1	0
ENSG00000232551.2	1	0	0	0	0	0
ENSG00000232553.3	2	0	0	0	0	2
ENSG00000232554.10	0	0	0	0	0	0
ENSG00000232555.2	1	0	0	0	0	0
ENSG00000232556.1	0	0	0	0	0	0
ENSG00000232557.3	0	0	0	0	0	0
ENSG00000232558.1	0	0	0	0	0	0
ENSG00000232560.7	0	0	0	0	0	0
ENSG00000232562.1	0	0	0	0	0	0
ENSG00000232563.1	0	0	0	0	0	0
ENSG00000232564.3	2	1	0	0	0	0
ENSG00000232565.1	0	0	0	0	0	0
ENSG00000232568.2	1	0	0	1	2	1
ENSG00000232569.8	0	0	0	0	0	0
ENSG00000232572.1	0	0	0	0	0	0
ENSG00000232573.1	106	104	96	110	119	118
ENSG00000232575.10	0	0	0	0	0	0
ENSG00000232576.2	0	0	0	0	0	0
ENSG00000232577.1	0	0	0	0	0	0
ENSG00000232578.4	0	2	0	0	0	0
ENSG00000232579.1	0	0	0	0	0	0
ENSG00000232581.1	16	9	7	10	10	10
ENSG00000232582.1	0	0	0	0	0	0
ENSG00000232583.1	0	0	0	0	0	0
ENSG00000232585.1	0	0	0	0	0	0
ENSG00000232586.1	41	26	34	25	26	42
ENSG00000232587.1	28	14	10	1	13	12
ENSG00000232590.1	0	0	0	0	0	0
ENSG00000232591.3	1	0	0	0	1	3
ENSG00000232593.8	615	353	436	479	507	661
ENSG00000232594.1	0	0	0	0	0	0
ENSG00000232595.1	0	0	0	0	0	0
ENSG00000232596.3	0	0	0	0	0	0
ENSG00000232597.6	0	0	0	0	0	0
ENSG00000232598.2	0	0	0	0	0	0
ENSG00000232599.1	0	0	0	0	0	0
ENSG00000232600.3	1	0	0	0	2	0
ENSG00000232601.1	0	0	0	0	0	0
ENSG00000232603.1	0	0	0	0	0	0
ENSG00000232604.1	0	0	0	0	0	0
ENSG00000232605.2	0	0	0	0	0	0
ENSG00000232606.3	0	0	0	0	0	0
ENSG00000232608.1	0	0	0	0	0	0
ENSG00000232610.1	0	0	0	0	0	0
ENSG00000232611.1	18	19	13	18	15	34
ENSG00000232612.1	0	0	0	0	0	0
ENSG00000232613.7	0	0	0	0	0	0
ENSG00000232614.1	0	0	0	0	0	0
ENSG00000232615.4	4	0	0	0	0	1
ENSG00000232616.9	0	0	0	0	0	0
ENSG00000232617.1	0	0	0	0	0	0
ENSG00000232618.2	3	4	1	5	1	7
ENSG00000232620.1	0	0	0	0	0	0
ENSG00000232621.1	0	0	0	0	0	0
ENSG00000232622.1	0	0	0	0	0	0
ENSG00000232623.1	0	0	0	0	0	0
ENSG00000232624.8	1	2	5	4	3	2
ENSG00000232625.1	0	0	0	0	0	0
ENSG00000232626.3	10	10	10	7	7	10
ENSG00000232627.1	0	0	0	0	0	0
ENSG00000232628.7	0	0	0	0	0	0
ENSG00000232629.9	0	0	0	0	0	0
ENSG00000232630.1	2	0	1	1	2	2
ENSG00000232631.1	0	0	0	0	0	0
ENSG00000232632.8	0	0	0	0	0	0
ENSG00000232633.4	0	0	0	0	0	0
ENSG00000232634.1	0	0	0	0	0	0
ENSG00000232636.2	0	0	0	0	0	0
ENSG00000232638.1	27	21	16	12	11	20
ENSG00000232639.4	0	0	0	0	0	0
ENSG00000232640.1	0	0	1	0	0	0
ENSG00000232641.10	0	0	0	0	0	0
ENSG00000232642.2	0	0	0	0	0	0
ENSG00000232643.2	0	0	0	0	0	0
ENSG00000232644.1	0	0	0	0	0	0
